untreated volume,TSS in rajakaluve,COD in rajakaluve,BOD in rajakaluve,TSS in STPs effluent,COD in STPs effluent,BOD in STPs effluent,TSS in wetland outlet,COD in wetland outlet,BOD in wetland outlet,TSS in lake inflow,COD in lake inflow,BOD in lake inflow
5207973.12,132.26666341161598,215.08566702619584,62.10163093953828,nan,nan,nan,0.0,0.0,0.0,132.26666341161598,215.08566702619584,62.10163093953829
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,107.56569954953486,102.83662783930667,20.94084297663398,nan,nan,nan,0.0,0.0,0.0,107.56569954953486,102.83662783930667,20.94084297663398
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,145.0,272.95,83.32,nan,nan,nan,0.0,0.0,0.0,145.0,272.95,83.32
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,112.53799913942267,644.5940014730086,31.422730742915522,nan,nan,nan,0.0,0.0,0.0,112.53799913942267,644.5940014730086,31.422730742915522
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,116.17412440732528,824.728127556985,38.17396478449537,nan,nan,nan,0.0,0.0,0.0,116.17412440732528,824.728127556985,38.17396478449537
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,190.33,4498.42,175.86,nan,nan,nan,0.0,0.0,0.0,190.33,4498.42,175.86
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,111.458812799553,82.8960067296219,16.988175368311197,nan,nan,nan,0.0,0.0,0.0,111.458812799553,82.8960067296219,16.988175368311197
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,118.97301451093956,90.00585677940919,22.00887516650222,nan,nan,nan,0.0,0.0,0.0,118.97301451093956,90.0058567794092,22.008875166502225
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,133.37986789539903,103.63745347950312,31.63497899737424,nan,nan,nan,0.0,0.0,0.0,133.37986789539903,103.63745347950312,31.63497899737424
5207973.12,105.55807095684423,77.3127935959378,13.045527231254669,nan,nan,nan,0.0,0.0,0.0,105.55807095684423,77.3127935959378,13.045527231254669
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,212.5,178.5,84.5,nan,nan,nan,0.0,0.0,0.0,212.5,178.5,84.5
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,96.82042398880719,73.9515998954055,11.343435146454825,nan,nan,nan,0.0,0.0,0.0,96.82042398880719,73.9515998954055,11.343435146454825
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,93.12237796013046,74.79356573229174,12.532092798529497,nan,nan,nan,0.0,0.0,0.0,93.12237796013046,74.79356573229174,12.532092798529497
5207973.12,92.10298372191245,75.02565995617172,12.859755232242426,nan,nan,nan,0.0,0.0,0.0,92.10298372191245,75.02565995617172,12.859755232242426
5207973.12,91.48750736807101,75.16579073316241,13.057586917405743,nan,nan,nan,0.0,0.0,0.0,91.48750736807101,75.16579073316241,13.057586917405743
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,94.2777088082926,74.53052165525482,12.16073645447738,nan,nan,nan,0.0,0.0,0.0,94.2777088082926,74.53052165525482,12.16073645447738
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,45.0,85.75,28.000000000000004,nan,nan,nan,0.0,0.0,0.0,45.0,85.75,28.000000000000004
5207973.12,75.79463070593589,78.7387224732021,18.101725844520608,nan,nan,nan,0.0,0.0,0.0,75.79463070593589,78.7387224732021,18.101725844520608
5207973.12,103.39660317903316,81.26818972138209,11.192405263257104,nan,nan,nan,0.0,0.0,0.0,103.39660317903316,81.26818972138209,11.192405263257104
5207973.12,115.44904383184594,133.7665851380213,19.620271628422532,nan,nan,nan,0.0,0.0,0.0,115.44904383184594,133.7665851380213,19.620271628422532
5207973.12,110.68035533750638,130.51634745372147,20.187494575643978,nan,nan,nan,0.0,0.0,0.0,110.68035533750638,130.51634745372147,20.187494575643978
5207973.12,104.91215687900325,126.58486482016274,20.873606602813304,nan,nan,nan,0.0,0.0,0.0,104.91215687900325,126.58486482016274,20.873606602813304
5207973.12,100.54966943028037,110.70478328182675,18.518338768313473,nan,nan,nan,0.0,0.0,0.0,100.54966943028037,110.70478328182675,18.518338768313473
5207973.12,98.43627103516133,104.04490875002024,17.607415590397522,nan,nan,nan,0.0,0.0,0.0,98.43627103516133,104.04490875002024,17.607415590397522
5207973.12,90.22868586545599,116.5769201030345,22.620166839161552,nan,nan,nan,0.0,0.0,0.0,90.22868586545599,116.5769201030345,22.620166839161552
5207973.12,96.79626177898184,92.80589940264484,15.548612396985652,nan,nan,nan,0.0,0.0,0.0,96.79626177898184,92.80589940264484,15.548612396985652
5207973.12,87.11264262716088,114.45309063272282,22.99081198224297,nan,nan,nan,0.0,0.0,0.0,87.11264262716088,114.45309063272282,22.99081198224297
5207973.12,82.23492774868781,111.12854286028984,23.571003330945555,nan,nan,nan,0.0,0.0,0.0,82.23492774868781,111.12854286028984,23.571003330945555
5207973.12,76.88468894753626,107.48193273003129,24.20740015676674,nan,nan,nan,0.0,0.0,0.0,76.88468894753626,107.48193273003129,24.20740015676674
5207973.12,79.0937208083639,97.59729943426069,21.40816094329887,nan,nan,nan,0.0,0.0,0.0,79.0937208083639,97.59729943426069,21.40816094329887
5207973.12,66.51915752737165,100.4170047357612,25.440352841481054,nan,nan,nan,0.0,0.0,0.0,66.51915752737165,100.4170047357612,25.440352841481054
5207973.12,104.78770939992296,83.37531496447838,11.2850275967403,nan,nan,nan,0.0,0.0,0.0,104.78770939992296,83.37531496447838,11.285027596740298
