TSS;COD;BOD;nitrate;TN;ammonia;phosphate;TP
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
;;;;;;;
29;27.8908;16.4448;9.28;18.84;27.918;2.99;5.64
