untreated volume,TSS in rajakaluve,COD in rajakaluve,BOD in rajakaluve,TSS in STPs effluent,COD in STPs effluent,BOD in STPs effluent,TSS in wetland outlet,COD in wetland outlet,BOD in wetland outlet,TSS in lake inflow,COD in lake inflow,BOD in lake inflow
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,467.5768352555398,469.37017018127267,261.9080800140549,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,451.25369384438875,452.9728407870097,251.65657518287145,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,470.6781023643954,472.4855324171692,263.8557844386153,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,463.5666654924682,465.3417743672734,259.38955287123974,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,471.22292444536447,473.0328306913123,264.19795179810257,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,469.64636863701946,471.4491095039059,263.2078195019479,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,472.5,474.3157105000001,265.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,462.8488280089205,464.6206743429093,258.93872577581516,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,272.6412566977315,508.81023833083844,159.09005826520215,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,281.3545489694964,527.8310662118888,165.41811277188012,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.11678616347115,529.4950047117034,165.9716898079815,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.11678616347115,529.4950047117034,165.9716898079815,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.308217679256,529.9128933580596,166.11071751741676,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,282.5,530.3315478,166.25,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,540.0,421.6867470000001,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,540.0,421.6867470000001,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,540.0,421.6867470000001,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,540.0,421.6867470000001,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
685831.68,540.0,421.6867470000001,205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
