TSS,COD,BOD,nitrate,TN,ammonia,phosphate,TP
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
44.62499999999999,19.634999999999998,10.139999999999999,59.995,5.914999999999999,3.6400000000000006,0.867,5.52
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
9.45,9.4325,3.36,19.88,18.1545,11.172,0.867,7.2
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
35.933099999999996,18.349099999999996,12.699599999999998,75.13929999999999,11.716249999999999,7.210000000000001,0.867,4.19
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
23.729999999999997,22.360799999999998,7.0691999999999995,41.8261,14.9149,9.178400000000002,0.867,4.17
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
64.04999999999998,27.7233,13.565999999999999,80.26549999999999,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
40.949999999999996,26.4913,14.820000000000002,87.685,23.75555,14.618800000000002,0.867,4.88
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
32.476499999999994,15.140399999999994,7.242,42.8485,13.58175,8.358,0.867,4.41
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
46.98749999999999,23.3222,13.9188,82.35289999999999,12.466999999999999,7.672,0.867,3.14
