TSS,COD,BOD,nitrate,TN,ammonia,phosphate,TP
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
31.89999999999999,10.91800000000001,0.8332000000000007,0.9,1.5160000000000013,2.4219999999999984,3.4,1.0016999999999998
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
41.8726,179.93680000000018,1.7586000000000017,3.05,1.3496000000000012,15.70309999999999,22.13,1.029
