ID,name,tank_wsarea,tank_sewvol,tank_vopen,tank_evvol,tank_revol,spill,tank_uspill,tank_crunvol,tank_rajkalve,tank_inflow,tank_usdivert,tank_vclose,tank_stp,DS_tank,divert,treated
7,Sapthagiri,35.0,672.384,35.0,0.245,0.105,0,0,314.202645,327.650325,0,0,34.650000000000006,0,8,y,0.98
7,Sapthagiri,34.650000000000006,672.384,34.650000000000006,0.24255000000000004,0.10395000000000001,0,0,0.0,13.447680000000013,0,0,34.30350000000001,0,8,y,0.98
7,Sapthagiri,34.30350000000001,672.384,34.30350000000001,0.24012450000000005,0.10291050000000002,0,0,0.0,13.447680000000013,0,0,33.960465000000006,0,8,y,0.98
7,Sapthagiri,33.960465000000006,672.384,33.960465000000006,0.23772325500000005,0.10188139500000003,0,0,0.0,13.447680000000013,0,0,33.62086035000001,0,8,y,0.98
7,Sapthagiri,33.62086035000001,672.384,33.62086035000001,0.23534602245000005,0.10086258105000002,0,0,0.0,13.447680000000013,0,0,33.2846517465,0,8,y,0.98
7,Sapthagiri,33.2846517465,672.384,33.2846517465,0.23299256222550002,0.09985395523950001,0,0,0.0,13.447680000000013,0,0,32.951805229035,0,8,y,0.98
7,Sapthagiri,32.951805229035,672.384,32.951805229035,0.230662636603245,0.09885541568710501,0,0,0.0,13.447680000000013,0,0,32.622287176744656,0,8,y,0.98
7,Sapthagiri,32.622287176744656,672.384,32.622287176744656,0.2283560102372126,0.09786686153023397,0,0,4398.837030000001,4412.284710000001,0,0,32.29606430497721,0,8,y,0.98
7,Sapthagiri,32.29606430497721,672.384,32.29606430497721,0.22607245013484045,0.09688819291493163,0,0,0.0,13.447680000000013,0,0,31.973103661927432,0,8,y,0.98
7,Sapthagiri,31.973103661927432,672.384,31.973103661927432,0.22381172563349203,0.0959193109857823,0,0,0.0,13.447680000000013,0,0,31.653372625308158,0,8,y,0.98
7,Sapthagiri,31.653372625308158,672.384,31.653372625308158,0.22157360837715712,0.09496011787592448,0,0,0.0,13.447680000000013,0,0,31.336838899055078,0,8,y,0.98
7,Sapthagiri,31.336838899055078,672.384,31.336838899055078,0.21935787229338555,0.09401051669716523,0,0,0.0,13.447680000000013,0,0,31.023470510064527,0,8,y,0.98
7,Sapthagiri,31.023470510064527,672.384,31.023470510064527,0.2171642935704517,0.09307041153019359,0,0,0.0,13.447680000000013,0,0,30.713235804963883,0,8,y,0.98
7,Sapthagiri,30.713235804963883,672.384,30.713235804963883,0.21499265063474718,0.09213970741489165,0,0,0.0,13.447680000000013,0,0,30.406103446914244,0,8,y,0.98
7,Sapthagiri,30.406103446914244,672.384,30.406103446914244,0.21284272412839972,0.09121831034074274,0,0,0.0,13.447680000000013,0,0,30.1020424124451,0,8,y,0.98
7,Sapthagiri,30.1020424124451,672.384,30.1020424124451,0.2107142968871157,0.0903061272373353,0,0,0.0,13.447680000000013,0,0,29.801021988320652,0,8,y,0.98
7,Sapthagiri,29.801021988320652,672.384,29.801021988320652,0.20860715391824458,0.08940306596496196,0,0,0.0,13.447680000000013,0,0,29.503011768437446,0,8,y,0.98
7,Sapthagiri,29.503011768437446,672.384,29.503011768437446,0.20652108237906214,0.08850903530531234,0,0,0.0,13.447680000000013,0,0,29.207981650753073,0,8,y,0.98
7,Sapthagiri,29.207981650753073,672.384,29.207981650753073,0.2044558715552715,0.08762394495225923,0,0,0.0,13.447680000000013,0,0,28.915901834245542,0,8,y,0.98
7,Sapthagiri,28.915901834245542,672.384,28.915901834245542,0.2024113128397188,0.08674770550273662,0,0,0.0,13.447680000000013,0,0,28.626742815903086,0,8,y,0.98
7,Sapthagiri,28.626742815903086,672.384,28.626742815903086,0.2003871997113216,0.08588022844770926,0,0,0.0,13.447680000000013,0,0,28.340475387744053,0,8,y,0.98
7,Sapthagiri,28.340475387744053,672.384,28.340475387744053,0.19838332771420839,0.08502142616323216,0,0,0.0,13.447680000000013,0,0,28.057070633866612,0,8,y,0.98
7,Sapthagiri,28.057070633866612,672.384,28.057070633866612,0.19639949443706628,0.08417121190159983,0,0,0.0,13.447680000000013,0,0,27.776499927527944,0,8,y,0.98
7,Sapthagiri,27.776499927527944,672.384,27.776499927527944,0.19443549949269562,0.08332949978258383,0,0,0.0,13.447680000000013,0,0,27.498734928252667,0,8,y,0.98
7,Sapthagiri,27.498734928252667,672.384,27.498734928252667,0.19249114449776866,0.082496204784758,0,0,0.0,13.447680000000013,0,0,27.22374757897014,0,8,y,0.98
7,Sapthagiri,27.22374757897014,672.384,27.22374757897014,0.190566233052791,0.08167124273691043,0,0,0.0,13.447680000000013,0,0,26.95151010318044,0,8,y,0.98
7,Sapthagiri,26.95151010318044,672.384,26.95151010318044,0.18866057072226308,0.08085453030954132,0,0,0.0,13.447680000000013,0,0,26.681995002148636,0,8,y,0.98
7,Sapthagiri,26.681995002148636,672.384,26.681995002148636,0.18677396501504046,0.08004598500644591,0,0,0.0,13.447680000000013,0,0,26.41517505212715,0,8,y,0.98
7,Sapthagiri,26.41517505212715,672.384,26.41517505212715,0.18490622536489004,0.07924552515638145,0,0,0.0,13.447680000000013,0,0,26.15102330160588,0,8,y,0.98
7,Sapthagiri,26.15102330160588,672.384,26.15102330160588,0.18305716311124115,0.07845306990481764,0,0,0.0,13.447680000000013,0,0,25.88951306858982,0,8,y,0.98
7,Sapthagiri,25.88951306858982,672.384,25.88951306858982,0.18122659148012876,0.07766853920576947,0,0,0.0,13.447680000000013,0,0,25.63061793790392,0,8,y,0.98
7,Sapthagiri,25.63061793790392,672.384,25.63061793790392,0.17941432556532744,0.07689185381371176,0,0,0.0,13.447680000000013,0,0,25.37431175852488,0,8,y,0.98
7,Sapthagiri,25.37431175852488,672.384,25.37431175852488,0.17762018230967416,0.07612293527557464,0,0,0.0,13.447680000000013,0,0,25.12056864093963,0,8,y,0.98
7,Sapthagiri,25.12056864093963,672.384,25.12056864093963,0.17584398048657743,0.07536170592281889,0,0,5007.847095,5021.294775,0,0,24.869362954530235,0,8,y,0.98
7,Sapthagiri,24.869362954530235,672.384,24.869362954530235,0.17408554068171164,0.0746080888635907,0,0,0.0,13.447680000000013,0,0,24.62066932498493,0,8,y,0.98
7,Sapthagiri,24.62066932498493,672.384,24.62066932498493,0.17234468527489452,0.07386200797495479,0,0,0.0,13.447680000000013,0,0,24.37446263173508,0,8,y,0.98
7,Sapthagiri,24.37446263173508,672.384,24.37446263173508,0.17062123842214558,0.07312338789520524,0,0,0.0,13.447680000000013,0,0,24.13071800541773,0,8,y,0.98
7,Sapthagiri,24.13071800541773,672.384,24.13071800541773,0.1689150260379241,0.0723921540162532,0,0,0.0,13.447680000000013,0,0,23.88941082536355,0,8,y,0.98
7,Sapthagiri,23.88941082536355,672.384,23.88941082536355,0.16722587577754486,0.07166823247609065,0,0,0.0,13.447680000000013,0,0,23.65051671710992,0,8,y,0.98
7,Sapthagiri,23.65051671710992,672.384,23.65051671710992,0.16555361701976945,0.07095155015132976,0,0,0.0,13.447680000000013,0,0,23.414011549938824,0,8,y,0.98
7,Sapthagiri,23.414011549938824,672.384,23.414011549938824,0.16389808084957178,0.07024203464981647,0,0,0.0,13.447680000000013,0,0,23.179871434439438,0,8,y,0.98
7,Sapthagiri,23.179871434439438,672.384,23.179871434439438,0.16225910004107608,0.06953961430331831,0,0,3770.43174,3783.87942,0,0,22.94807272009504,0,8,y,0.98
7,Sapthagiri,22.94807272009504,672.384,22.94807272009504,0.1606365090406653,0.06884421816028513,0,0,0.0,13.447680000000013,0,0,22.71859199289409,0,8,y,0.98
7,Sapthagiri,22.71859199289409,672.384,22.71859199289409,0.15903014395025863,0.06815577597868228,0,0,0.0,13.447680000000013,0,0,22.49140607296515,0,8,y,0.98
7,Sapthagiri,22.49140607296515,672.384,22.49140607296515,0.15743984251075607,0.06747421821889546,0,0,0.0,13.447680000000013,0,0,22.266492012235503,0,8,y,0.98
7,Sapthagiri,22.266492012235503,672.384,22.266492012235503,0.15586544408564854,0.06679947603670651,0,0,0.0,13.447680000000013,0,0,22.043827092113148,0,8,y,0.98
7,Sapthagiri,22.043827092113148,672.384,22.043827092113148,0.15430678964479203,0.06613148127633944,0,0,0.0,13.447680000000013,0,0,21.823388821192015,0,8,y,0.98
7,Sapthagiri,21.823388821192015,672.384,21.823388821192015,0.1527637217483441,0.06547016646357605,0,0,0.0,13.447680000000013,0,0,21.605154932980096,0,8,y,0.98
7,Sapthagiri,21.605154932980096,672.384,21.605154932980096,0.15123608453086068,0.06481546479894029,0,0,0.0,13.447680000000013,0,0,21.389103383650294,0,8,y,0.98
7,Sapthagiri,21.389103383650294,672.384,21.389103383650294,0.14972372368555206,0.06416731015095088,0,0,0.0,13.447680000000013,0,0,21.175212349813794,0,8,y,0.98
7,Sapthagiri,21.175212349813794,672.384,21.175212349813794,0.14822648644869657,0.06352563704944138,0,0,0.0,13.447680000000013,0,0,20.963460226315657,0,8,y,0.98
7,Sapthagiri,20.963460226315657,672.384,20.963460226315657,0.1467442215842096,0.06289038067894698,0,0,0.0,13.447680000000013,0,0,20.7538256240525,0,8,y,0.98
7,Sapthagiri,20.7538256240525,672.384,20.7538256240525,0.1452767793683675,0.0622614768721575,0,0,0.0,13.447680000000013,0,0,20.546287367811974,0,8,y,0.98
7,Sapthagiri,20.546287367811974,672.384,20.546287367811974,0.14382401157468383,0.06163886210343592,0,0,0.0,13.447680000000013,0,0,20.340824494133855,0,8,y,0.98
7,Sapthagiri,20.340824494133855,672.384,20.340824494133855,0.142385771458937,0.061022473482401564,0,0,0.0,13.447680000000013,0,0,20.137416249192515,0,8,y,0.98
7,Sapthagiri,20.137416249192515,672.384,20.137416249192515,0.1409619137443476,0.06041224874757755,0,0,0.0,13.447680000000013,0,0,19.93604208670059,0,8,y,0.98
7,Sapthagiri,19.93604208670059,672.384,19.93604208670059,0.13955229460690413,0.05980812626010177,0,0,0.0,13.447680000000013,0,0,19.736681665833583,0,8,y,0.98
7,Sapthagiri,19.736681665833583,672.384,19.736681665833583,0.1381567716608351,0.05921004499750075,0,0,0.0,13.447680000000013,0,0,19.53931484917525,0,8,y,0.98
7,Sapthagiri,19.53931484917525,672.384,19.53931484917525,0.13677520394422674,0.058617944547525745,0,0,0.0,13.447680000000013,0,0,19.3439217006835,0,8,y,0.98
7,Sapthagiri,19.3439217006835,672.384,19.3439217006835,0.13540745190478448,0.0580317651020505,0,0,0.0,13.447680000000013,0,0,19.150482483676665,0,8,y,0.98
7,Sapthagiri,19.150482483676665,672.384,19.150482483676665,0.13405337738573667,0.057451447451029994,0,0,0.0,13.447680000000013,0,0,18.9589776588399,0,8,y,0.98
7,Sapthagiri,18.9589776588399,672.384,18.9589776588399,0.1327128436118793,0.0568769329765197,0,0,7114.168530000001,7127.616210000001,0,0,18.7693878822515,0,8,y,0.98
7,Sapthagiri,18.7693878822515,672.384,18.7693878822515,0.1313857151757605,0.056308163646754505,0,0,0.0,13.447680000000013,0,0,18.581694003428986,0,8,y,0.98
7,Sapthagiri,18.581694003428986,672.384,18.581694003428986,0.1300718580240029,0.05574508201028696,0,0,0.0,13.447680000000013,0,0,18.395877063394696,0,8,y,0.98
7,Sapthagiri,18.395877063394696,672.384,18.395877063394696,0.12877113944376287,0.05518763119018409,0,0,3917.83545,3931.2831300000003,0,0,18.21191829276075,0,8,y,0.98
7,Sapthagiri,18.21191829276075,672.384,18.21191829276075,0.12748342804932525,0.05463575487828225,0,0,0.0,13.447680000000013,0,0,18.029799109833142,0,8,y,0.98
7,Sapthagiri,18.029799109833142,672.384,18.029799109833142,0.126208593768832,0.054089397329499425,0,0,0.0,13.447680000000013,0,0,17.84950111873481,0,8,y,0.98
7,Sapthagiri,17.84950111873481,672.384,17.84950111873481,0.12494650783114368,0.05354850335620443,0,0,0.0,13.447680000000013,0,0,17.671006107547463,0,8,y,0.98
7,Sapthagiri,17.671006107547463,672.384,17.671006107547463,0.12369704275283225,0.05301301832264239,0,0,1885.21587,1898.66355,0,0,17.49429604647199,0,8,y,0.98
7,Sapthagiri,17.49429604647199,672.384,17.49429604647199,0.12246007232530394,0.05248288813941598,0,0,17277.26643,17290.71411,0,0,17.319353086007272,0,8,y,0.98
7,Sapthagiri,17.319353086007272,672.384,17.319353086007272,0.1212354716020509,0.05195805925802182,0,0,0.0,13.447680000000013,0,0,17.146159555147197,0,8,y,0.98
7,Sapthagiri,17.146159555147197,672.384,17.146159555147197,0.12002311688603037,0.051438478665441593,0,0,0.0,13.447680000000013,0,0,16.974697959595723,0,8,y,0.98
7,Sapthagiri,16.974697959595723,672.384,16.974697959595723,0.11882288571717006,0.05092409387878717,0,0,0.0,13.447680000000013,0,0,16.804950979999767,0,8,y,0.98
7,Sapthagiri,16.804950979999767,672.384,16.804950979999767,0.11763465685999837,0.050414852939999304,0,0,0.0,13.447680000000013,0,0,16.63690147019977,0,8,y,0.98
7,Sapthagiri,16.63690147019977,672.384,16.63690147019977,0.1164583102913984,0.04991070441059931,0,0,0.0,13.447680000000013,0,0,16.47053245549777,0,8,y,0.98
7,Sapthagiri,16.47053245549777,672.384,16.47053245549777,0.11529372718848441,0.049411597366493316,0,0,0.0,13.447680000000013,0,0,16.305827130942795,0,8,y,0.98
7,Sapthagiri,16.305827130942795,672.384,16.305827130942795,0.11414078991659957,0.04891748139282839,0,0,0.0,13.447680000000013,0,0,16.142768859633367,0,8,y,0.98
7,Sapthagiri,16.142768859633367,672.384,16.142768859633367,0.11299938201743358,0.048428306578900106,0,0,0.0,13.447680000000013,0,0,15.981341171037032,0,8,y,0.98
7,Sapthagiri,15.981341171037032,672.384,15.981341171037032,0.11186938819725922,0.0479440235131111,0,0,0.0,13.447680000000013,0,0,15.821527759326662,0,8,y,0.98
7,Sapthagiri,15.821527759326662,672.384,15.821527759326662,0.11075069431528664,0.047464583277979984,0,0,0.0,13.447680000000013,0,0,15.663312481733394,0,8,y,0.98
7,Sapthagiri,15.663312481733394,672.384,15.663312481733394,0.10964318737213376,0.046989937445200185,0,0,0.0,13.447680000000013,0,0,15.50667935691606,0,8,y,0.98
7,Sapthagiri,15.50667935691606,672.384,15.50667935691606,0.10854675549841242,0.04652003807074818,0,0,0.0,13.447680000000013,0,0,15.3516125633469,0,8,y,0.98
7,Sapthagiri,15.3516125633469,672.384,15.3516125633469,0.1074612879434283,0.0460548376900407,0,0,0.0,13.447680000000013,0,0,15.198096437713431,0,8,y,0.98
7,Sapthagiri,15.198096437713431,672.384,15.198096437713431,0.10638667506399402,0.045594289313140295,0,0,0.0,13.447680000000013,0,0,15.046115473336297,0,8,y,0.98
7,Sapthagiri,15.046115473336297,672.384,15.046115473336297,0.10532280831335408,0.04513834642000889,0,0,0.0,13.447680000000013,0,0,14.895654318602935,0,8,y,0.98
7,Sapthagiri,14.895654318602935,672.384,14.895654318602935,0.10426958023022055,0.044686962955808804,0,0,0.0,13.447680000000013,0,0,14.746697775416907,0,8,y,0.98
7,Sapthagiri,14.746697775416907,672.384,14.746697775416907,0.10322688442791834,0.04424009332625072,0,0,0.0,13.447680000000013,0,0,14.599230797662738,0,8,y,0.98
7,Sapthagiri,14.599230797662738,672.384,14.599230797662738,0.10219461558363917,0.04379769239298822,0,0,0.0,13.447680000000013,0,0,14.45323848968611,0,8,y,0.98
7,Sapthagiri,14.45323848968611,672.384,14.45323848968611,0.10117266942780277,0.04335971546905833,0,0,0.0,13.447680000000013,0,0,14.308706104789248,0,8,y,0.98
7,Sapthagiri,14.308706104789248,672.384,14.308706104789248,0.10016094273352474,0.042926118314367746,0,0,0.0,13.447680000000013,0,0,14.165619043741357,0,8,y,0.98
7,Sapthagiri,14.165619043741357,672.384,14.165619043741357,0.09915933330618949,0.04249685713122407,0,0,0.0,13.447680000000013,0,0,14.023962853303942,0,8,y,0.98
7,Sapthagiri,14.023962853303942,672.384,14.023962853303942,0.0981677399731276,0.04207188855991183,0,0,0.0,13.447680000000013,0,0,13.883723224770902,0,8,y,0.98
7,Sapthagiri,13.883723224770902,672.384,13.883723224770902,0.09718606257339632,0.041651169674312705,0,0,0.0,13.447680000000013,0,0,13.744885992523194,0,8,y,0.98
7,Sapthagiri,13.744885992523194,672.384,13.744885992523194,0.09621420194766236,0.04123465797756958,0,0,0.0,13.447680000000013,0,0,13.607437132597962,0,8,y,0.98
7,Sapthagiri,13.607437132597962,672.384,13.607437132597962,0.09525205992818574,0.04082231139779389,0,0,0.0,13.447680000000013,0,0,13.471362761271983,0,8,y,0.98
7,Sapthagiri,13.471362761271983,672.384,13.471362761271983,0.09429953932890389,0.04041408828381595,0,0,8886.892095,8900.339774999999,0,0,13.336649133659263,0,8,y,0.98
7,Sapthagiri,13.336649133659263,672.384,13.336649133659263,0.09335654393561484,0.04000994740097779,0,0,0.0,13.447680000000013,0,0,13.20328264232267,0,8,y,0.98
7,Sapthagiri,13.20328264232267,672.384,13.20328264232267,0.09242297849625869,0.039609847926968006,0,0,0.0,13.447680000000013,0,0,13.071249815899442,0,8,y,0.98
7,Sapthagiri,13.071249815899442,672.384,13.071249815899442,0.0914987487112961,0.03921374944769833,0,0,4713.039675,4726.487355,0,0,12.940537317740448,0,8,y,0.98
7,Sapthagiri,12.940537317740448,672.384,12.940537317740448,0.09058376122418314,0.03882161195322135,0,0,4084.6343850000003,4098.0820650000005,0,0,12.811131944563044,0,8,y,0.98
7,Sapthagiri,12.811131944563044,672.384,12.811131944563044,0.08967792361194131,0.038433395833689134,0,0,3770.43174,3783.87942,0,0,12.683020625117415,0,8,y,0.98
7,Sapthagiri,12.683020625117415,672.384,12.683020625117415,0.08878114437582191,0.038049061875352244,0,0,0.0,13.447680000000013,0,0,12.55619041886624,0,8,y,0.98
7,Sapthagiri,12.55619041886624,672.384,12.55619041886624,0.08789333293206368,0.03766857125659872,0,0,5655.647610000001,5669.095290000001,0,0,12.430628514677577,0,8,y,0.98
7,Sapthagiri,12.430628514677577,672.384,12.430628514677577,0.08701439960274304,0.03729188554403273,0,0,0.0,13.447680000000013,0,0,12.306322229530801,0,8,y,0.98
7,Sapthagiri,12.306322229530801,672.384,12.306322229530801,0.08614425560671561,0.0369189666885924,0,0,0.0,13.447680000000013,0,0,12.183259007235494,0,8,y,0.98
7,Sapthagiri,12.183259007235494,672.384,12.183259007235494,0.08528281305064846,0.03654977702170648,0,0,942.607935,956.055615,0,0,12.061426417163139,0,8,y,0.98
7,Sapthagiri,12.061426417163139,672.384,12.061426417163139,0.08442998492014198,0.03618427925148942,0,0,22673.018025000005,22686.465705000006,1950.465705000006,0,1962.4065171529974,0,8,y,0.98
7,Sapthagiri,30913.72223280031,672.384,1962.4065171529974,216.3960556296022,92.74116669840093,0,0,0.0,13.447680000000013,0,0,1653.2692948249942,0,8,y,0.98
7,Sapthagiri,28523.98907448157,672.384,1653.2692948249942,199.667923521371,85.57196722344472,0,0,0.0,13.447680000000013,0,0,1368.0294040801784,0,8,y,0.98
7,Sapthagiri,26097.984706473093,672.384,1368.0294040801784,182.68589294531165,78.29395411941928,0,0,0.0,13.447680000000013,0,0,1107.0495570154474,0,8,y,0.98
7,Sapthagiri,23629.812051336372,672.384,1107.0495570154474,165.4086843593546,70.88943615400912,0,0,628.40529,641.85297,0,0,870.7514365020837,0,8,y,0.98
7,Sapthagiri,21111.527518010047,672.384,870.7514365020837,147.78069262607033,63.33458255403014,0,0,942.607935,956.055615,0,0,659.6361613219832,0,8,y,0.98
7,Sapthagiri,18531.931993809645,672.384,659.6361613219832,129.72352395666752,55.595795981428935,0,0,0.0,13.447680000000013,0,0,474.3168413838868,0,8,y,0.98
7,Sapthagiri,15874.23221131646,672.384,474.3168413838868,111.11962547921522,47.62269663394938,0,0,1885.21587,1898.66355,0,0,315.5745192707222,0,8,y,0.98
7,Sapthagiri,13110.921216525956,672.384,315.5745192707222,91.7764485156817,39.33276364957787,0,0,0.0,13.447680000000013,0,0,184.4653071054626,0,8,y,0.98
7,Sapthagiri,10190.288156839748,672.384,184.4653071054626,71.33201709787824,30.570864470519243,0,0,0.0,13.447680000000013,0,0,82.56242553706514,0,8,y,0.98
7,Sapthagiri,82.56242553706514,672.384,82.56242553706514,0.5779369787594559,0.2476872766111954,0,0,0.0,13.447680000000013,0,0,81.73680128169448,0,8,y,0.98
7,Sapthagiri,81.73680128169448,672.384,81.73680128169448,0.5721576089718614,0.24521040384508344,0,0,314.202645,327.650325,0,0,80.91943326887754,0,8,y,0.98
7,Sapthagiri,80.91943326887754,672.384,80.91943326887754,0.5664360328821428,0.24275829980663263,0,0,0.0,13.447680000000013,0,0,80.11023893618876,0,8,y,0.98
7,Sapthagiri,80.11023893618876,672.384,80.11023893618876,0.5607716725533214,0.2403307168085663,0,0,26513.272575000003,26526.720255000004,5790.720255000004,0,5870.02939154683,0,8,y,0.98
7,Sapthagiri,51700.26303772466,672.384,5870.02939154683,361.90184126407263,155.100789113174,0,0,0.0,13.447680000000013,0,0,5353.026761169584,0,8,y,0.98
7,Sapthagiri,49510.75170631494,672.384,5353.026761169584,346.5752619442046,148.53225511894482,0,0,0.0,13.447680000000013,0,0,4857.919244106434,0,8,y,0.98
7,Sapthagiri,47306.059297831496,672.384,4857.919244106434,331.14241508482047,141.9181778934945,0,0,0.0,13.447680000000013,0,0,4384.858651128119,0,8,y,0.98
7,Sapthagiri,45085.10935378572,672.384,4384.858651128119,315.59576547650005,135.25532806135718,0,0,0.0,13.447680000000013,0,0,3934.007557590262,0,8,y,0.98
7,Sapthagiri,42846.672488536205,672.384,3934.007557590262,299.9267074197534,128.54001746560863,0,0,0.0,13.447680000000013,0,0,3505.5408327049,0,8,y,0.98
7,Sapthagiri,40589.33246695615,672.384,3505.5408327049,284.12532726869307,121.76799740086845,0,0,0.0,13.447680000000013,0,0,3099.6475080353384,0,8,y,0.98
7,Sapthagiri,38311.4416898696,672.384,3099.6475080353384,268.1800918290872,114.9343250696088,0,0,0.0,13.447680000000013,0,0,2716.5330911366423,0,8,y,0.98
7,Sapthagiri,36011.06168040089,672.384,2716.5330911366423,252.07743176280624,108.03318504120267,0,0,0.0,13.447680000000013,0,0,2356.4224743326336,0,8,y,0.98
7,Sapthagiri,33685.8817989706,672.384,2356.4224743326336,235.80117259279422,101.05764539691181,0,0,0.0,13.447680000000013,0,0,2019.5636563429277,0,8,y,0.98
7,Sapthagiri,31333.105442688735,672.384,2019.5636563429277,219.33173809882115,93.9993163280662,0,0,8557.173270000001,8570.62095,0,0,1706.2326019160403,0,8,y,0.98
7,Sapthagiri,28949.286040633273,672.384,1706.2326019160403,202.6450022844329,86.84785812189982,0,0,0.0,13.447680000000013,0,0,1416.7397415097075,0,8,y,0.98
7,Sapthagiri,26530.082427733396,672.384,1416.7397415097075,185.7105769941338,79.59024728320018,0,0,0.0,13.447680000000013,0,0,1151.4389172323736,0,8,y,0.98
7,Sapthagiri,24069.878496887097,672.384,1151.4389172323736,168.48914947820967,72.2096354906613,0,0,0.0,13.447680000000013,0,0,910.7401322635026,0,8,y,0.98
7,Sapthagiri,21561.160781753395,672.384,910.7401322635026,150.92812547227376,64.68348234526019,0,0,0.0,13.447680000000013,0,0,695.1285244459687,0,8,y,0.98
7,Sapthagiri,18993.4318057352,672.384,695.1285244459687,132.9540226401464,56.980295417205596,0,0,0.0,13.447680000000013,0,0,505.1942063886167,0,8,y,0.98
7,Sapthagiri,16351.14524424855,672.384,505.1942063886167,114.45801670973985,49.05343573274565,0,0,38522.795895,38536.243575,17800.243575,0,18141.92632894613,0,8,y,0.98
7,Sapthagiri,87800.12966365197,672.384,18141.92632894613,614.6009076455638,263.4003889909559,0,0,3142.0264500000003,3155.4741300000005,0,0,17263.925032309613,0,8,y,0.98
7,Sapthagiri,85779.50158913822,672.384,17263.925032309613,600.4565111239675,257.3385047674147,0,0,0.0,13.447680000000013,0,0,16406.13001641823,0,8,y,0.98
7,Sapthagiri,83751.99882655684,672.384,16406.13001641823,586.2639917858979,251.25599647967053,0,0,15686.85798,15700.30566,0,0,15568.61002815266,0,8,y,0.98
7,Sapthagiri,81717.387983283,672.384,15568.61002815266,572.021715882981,245.152163949849,0,0,0.0,13.447680000000013,0,0,14751.43614831983,0,8,y,0.98
7,Sapthagiri,79675.42019404857,672.384,14751.43614831983,557.72794135834,239.0262605821457,0,0,0.0,13.447680000000013,0,0,13954.681946379344,0,8,y,0.98
7,Sapthagiri,77625.82956580353,672.384,13954.681946379344,543.3808069606248,232.8774886974106,0,0,0.0,13.447680000000013,0,0,13178.42365072131,0,8,y,0.98
